activity_year,state_code,county_code,action_taken,aus_1,loan_purpose,applicant_sex,occupancy_type,construction_method,census_tract,debt_to_income_ratio,loan_to_value_ratio,income,loan_amount,total_units,applicant_age,intro_rate_period
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019000902,0.1,1264,53000,95000,1,30,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Second residence,Site-built,17019000200,0.49,1580,62000,55000,1,40,NA
2019,IL,Cumberland,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17035972600,0.25,1751,258000,355000,1,40,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Second residence,Site-built,17019005800,0.38,828,94000,105000,1,60,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,information not provided by applicant,Principal residence,Site-built,17019001205,0.4,430,115000,325000,1,40,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001203,0.41000000000000003,1693,51000,215000,1,30,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Male,Principal residence,Site-built,17019010700,0.36,627,64000,95000,1,60,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001201,0.25,1693,54000,155000,1,40,NA
2019,IL,Missing,Application denied,Desktop Underwriter (DU),Refinancing,Male,Principal residence,Site-built,17019005701,0.25,1076,114000,125000,1,40,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,information not provided by applicant,Principal residence,Site-built,17019000500,0.25,1264,60000,145000,1,30,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Female,Principal residence,Site-built,17019000902,0.37,460,26000,65000,1,60,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17029000300,0.38,1693,55000,95000,1,60,NA
2019,IL,Missing,Loan originated,Other,Cash-out refinancing,Male,Principal residence,Site-built,17019001302,0.325,1264,276000,615000,1,50,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019000500,0.325,1361,91000,155000,1,40,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Male,Principal residence,Site-built,17019001205,0.42,1803,228000,485000,1,40,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Male,Principal residence,Site-built,17019001205,0.1,608,141000,205000,1,40,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Male,Principal residence,Site-built,17019010900,0.1,1580,146000,225000,1,40,NA
2019,IL,Missing,Loan originated,Other,Refinancing,information not provided by applicant,Principal residence,Site-built,17019001204,0.37,1264,134000,495000,1,30,NA
2019,IL,Missing,Application approved but not accepted,Desktop Underwriter (DU),Cash-out refinancing,Male,Principal residence,Site-built,17019010604,0.25,460,66000,105000,1,70,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010700,0.325,922,50000,125000,1,30,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010601,0.44,860,55000,145000,1,70,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001100,0.25,1264,128000,165000,1,30,NA
2019,IL,Missing,Application denied,Not applicable,Other purpose,Female,Principal residence,Site-built,17019010700,0.41000000000000003,3313,56000,25000,1,30,1
2019,IL,Missing,Application denied,Not applicable,Home purchase,Male,Second residence,Site-built,17019000901,0.38,979,101000,55000,1,40,1
2019,IL,Missing,Application denied,Not applicable,Other purpose,Female,Principal residence,Site-built,17019010400,0.7000000000000001,707,10000,25000,1,70,1
2019,IL,Coles,Application denied,Not applicable,Home improvement,Male,Principal residence,Site-built,17029000100,0.25,2357,122000,55000,1,50,1
2019,IL,Missing,Application denied,Not applicable,Home purchase,Male,Principal residence,Site-built,17019005600,0.7000000000000001,445,25000,45000,1,60,1
2019,IL,Missing,Application denied,Not applicable,Cash-out refinancing,Male,Principal residence,Site-built,17019001000,0.7000000000000001,967,8000,25000,1,70,1
2019,IL,Missing,Loan originated,Not applicable,Other purpose,Female,Principal residence,Site-built,17019001203,0.25,2036,189000,55000,1,70,1
2019,IL,Missing,Loan originated,Not applicable,Home improvement,Male,Principal residence,Site-built,17019010603,0.325,2162,69000,105000,1,60,1
2019,IL,Missing,Application denied,Not applicable,Home improvement,Female,Principal residence,Site-built,17019010400,0.325,2262,34000,25000,1,30,1
2019,IL,Missing,Application denied,Not applicable,Other purpose,Male,Principal residence,Site-built,17019010204,0.325,1264,70000,85000,1,30,1
2019,IL,Missing,Application denied,Not applicable,Other purpose,Female,Principal residence,Site-built,17019000902,0.44,2647,60000,25000,1,70,1
2019,IL,Missing,Application denied,Not applicable,Other purpose,Male,Second residence,Site-built,17019010204,0.325,1264,180000,85000,1,30,1
2019,IL,Missing,Loan originated,Not applicable,Home improvement,Male,Principal residence,Site-built,17019010603,0.39,2526,86000,55000,1,70,1
2019,IL,Missing,Application denied,Not applicable,Home improvement,Male,Principal residence,Site-built,17019000800,0.25,2373,68000,35000,1,60,1
2019,IL,Missing,Loan originated,Not applicable,Cash-out refinancing,Male,Principal residence,Site-built,17019001302,0.325,2085,63000,85000,1,70,1
2019,IL,Missing,Application denied,Not applicable,Home improvement,Female,Principal residence,Site-built,17019005702,0.25,1212,117000,25000,1,30,1
2019,IL,Missing,Application denied,Not applicable,Cash-out refinancing,Male,Principal residence,Site-built,17019005500,0.7000000000000001,2237,26000,55000,1,70,1
2019,IL,Missing,Loan originated,Not applicable,Cash-out refinancing,Male,Principal residence,Site-built,17019001205,0.1,2008,407000,105000,1,60,1
2019,IL,Missing,Loan originated,Not applicable,Cash-out refinancing,Female,Principal residence,Site-built,17019010700,0.25,2281,142000,85000,1,60,1
2019,IL,Missing,Application approved but not accepted,Not applicable,Home improvement,Male,Principal residence,Site-built,17019000901,0.325,760,28000,55000,1,70,1
2019,IL,Missing,Application denied,Not applicable,Home improvement,Male,Second residence,Site-built,17019011000,0.325,2053,160000,55000,1,50,1
2019,IL,Missing,Application denied,Not applicable,Cash-out refinancing,Male,Principal residence,Site-built,17019000901,0.1,2082,33000,25000,1,60,1
2019,IL,Missing,Application denied,Not applicable,Other purpose,Male,Second residence,Site-built,17019000902,0.37,1041,141000,35000,1,50,1
2019,IL,Missing,Application denied,Not applicable,Other purpose,Female,Principal residence,Site-built,17019010603,0.55,136,30000,55000,1,60,1
2019,IL,Missing,Loan originated,Not applicable,Other purpose,Male,Principal residence,Site-built,17019001205,0.1,2611,245000,55000,1,60,1
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Refinancing,Male,Principal residence,Site-built,17019010603,0.37,3330,150000,295000,1,50,NA
2019,IL,Cumberland,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Male,Principal residence,Site-built,17035972600,0.47000000000000003,1264,78000,145000,1,60,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010204,0.42,1693,65000,115000,1,70,NA
2019,IL,Missing,Loan originated,Not applicable,Refinancing,Male,Principal residence,Site-built,17019001302,0.1,1893,0,375000,1,60,NA
2019,IL,Missing,Application denied,Desktop Underwriter (DU),Other purpose,Male,Principal residence,Site-built,17019010601,0.38,1264,90000,55000,1,50,NA
2019,IL,Coles,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Male,Principal residence,Site-built,17029000700,0.1,3428,54000,125000,1,40,NA
2019,IL,Missing,Loan originated,Not applicable,Other purpose,information not provided by applicant,Principal residence,Site-built,17019010601,0.44,1264,78000,45000,1,50,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Female,Principal residence,Site-built,17019005800,0.25,1264,206000,275000,1,50,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Male,Principal residence,Site-built,17019010603,0.325,1580,251000,475000,1,30,120
2019,IL,Cumberland,Application denied,Not applicable,Home purchase,Female,Principal residence,Site-built,17035972500,0.38,1732,57000,75000,1,40,NA
2019,IL,Missing,Loan originated,Not applicable,Refinancing,Male,Principal residence,Site-built,17019001301,0.325,3446,0,195000,1,50,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Male,Principal residence,Site-built,17029001200,0.47000000000000003,1707,67000,235000,1,70,NA
2019,IL,Coles,Application denied,Not applicable,Refinancing,Male,Principal residence,Site-built,17029000900,0.325,3334,0,205000,1,30,NA
2019,IL,Missing,Loan originated,Not applicable,Refinancing,Male,Principal residence,Site-built,17019001205,0.42,1580,121000,35000,1,60,NA
2019,IL,Missing,Application denied,Not applicable,Home purchase,Male,Principal residence,Site-built,17019000500,0.25,3186,108000,105000,1,60,NA
2019,IL,Missing,Application denied,Not applicable,Other purpose,Male,Principal residence,Site-built,17019001205,0.55,3086,118000,65000,1,40,NA
2019,IL,Missing,Application denied,Not applicable,Other purpose,Female,Principal residence,Site-built,17019001302,0.1,3335,0,25000,1,40,NA
2019,IL,Missing,Application denied,Not applicable,Other purpose,Male,Principal residence,Site-built,17019001201,0.47000000000000003,3281,126000,45000,1,40,NA
2019,IL,Coles,Loan originated,Not applicable,Home purchase,Female,Principal residence,Site-built,17029000300,0.45,1751,38000,85000,1,30,NA
2019,IL,Missing,Application denied,Not applicable,Refinancing,Male,Principal residence,Site-built,17019005702,0.43,922,133000,205000,1,40,NA
2019,IL,Coles,Application denied,Not applicable,Other purpose,Male,Investment property,Site-built,17029000500,0.1,488,36000,25000,1,50,6
2019,IL,Missing,Loan originated,Not applicable,Home improvement,Male,Principal residence,Site-built,17019001100,0.37,1264,40000,105000,1,70,6
2019,IL,Missing,Application denied,Not applicable,Home improvement,Female,Principal residence,Site-built,17019010900,0.55,1264,37000,55000,1,50,6
2019,IL,Missing,Application denied,Not applicable,Other purpose,Female,Principal residence,Site-built,17019001301,0.325,1474,42000,25000,1,50,6
2019,IL,Missing,Loan originated,Not applicable,Other purpose,Female,Principal residence,Site-built,17019010700,0.25,1264,105000,15000,1,40,6
2019,IL,Missing,Loan originated,Not applicable,Refinancing,Female,Principal residence,Site-built,17019005402,0.25,1003,61000,105000,1,60,6
2019,IL,Missing,Application denied,Not applicable,Home improvement,Male,Principal residence,Site-built,17019010800,0.7000000000000001,1264,60000,65000,1,40,6
2019,IL,Missing,Application denied,Not applicable,Other purpose,Male,Principal residence,Site-built,17019001201,0.7000000000000001,1399,66000,35000,1,30,NA
2019,IL,Missing,Loan originated,Not applicable,Refinancing,Male,Principal residence,Site-built,17019010900,0.25,1264,120000,65000,1,40,6
2019,IL,Missing,Loan originated,Not applicable,Refinancing,Female,Principal residence,Site-built,17019011000,0.325,1264,64000,105000,1,70,6
2019,IL,Missing,Application denied,Not applicable,Other purpose,Male,Principal residence,Site-built,17019010100,0.25,1922,94000,15000,1,60,6
2019,IL,Missing,Loan originated,Not applicable,Refinancing,Female,Principal residence,Site-built,17019005600,0.325,1264,65000,75000,1,50,6
2019,IL,Missing,Loan originated,Not applicable,Refinancing,Female,Principal residence,Site-built,17019000902,0.25,231,95000,35000,1,70,NA
2019,IL,Missing,Loan originated,Not applicable,Other purpose,Female,Principal residence,Site-built,17019000902,0.25,1264,95000,55000,1,70,6
2019,IL,Missing,Application denied,Not applicable,Refinancing,Male,Principal residence,Site-built,17019010603,0.55,1443,119000,105000,1,50,6
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Second residence,Site-built,17019001204,0.325,665,71000,205000,1,70,NA
2019,IL,Missing,Application denied,Not applicable,Other purpose,Female,Principal residence,Site-built,17019005701,0.325,2369,52000,15000,1,70,NA
2019,IL,Missing,Loan originated,Not applicable,Other purpose,Female,Principal residence,Site-built,17019001301,0.325,1264,42000,15000,1,50,6
2019,IL,Missing,Loan originated,Not applicable,Home improvement,Male,Principal residence,Site-built,17019010400,0.25,1264,168000,55000,1,40,6
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005701,0.325,1580,104000,145000,1,50,NA
2019,IL,Missing,Application denied,Not applicable,Other purpose,Male,Principal residence,Site-built,17019005600,0.25,1580,91000,35000,1,40,NA
2019,IL,Missing,Application denied,Not applicable,Home improvement,Male,Principal residence,Site-built,17019005701,0.1,1264,201000,75000,1,50,6
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019005600,0.325,886,43000,165000,1,70,NA
2019,IL,Missing,Application denied,Not applicable,Other purpose,Female,Principal residence,Site-built,17019010204,0.55,1580,56000,25000,1,40,6
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019000500,0.38,1399,46000,165000,1,30,NA
2019,IL,Missing,Application denied,Not applicable,Other purpose,Male,Principal residence,Site-built,17019010700,0.25,1264,78000,85000,1,70,6
2019,IL,Missing,Application denied,Not applicable,Other purpose,Male,Principal residence,Site-built,17019010700,0.25,1969,78000,25000,1,70,NA
2019,IL,Coles,Application denied,Not applicable,Other purpose,Male,Principal residence,Site-built,17029000500,0.7000000000000001,1967,34000,65000,1,60,6
2019,IL,Missing,Application denied,Not applicable,Other purpose,Male,Principal residence,Site-built,17019000901,0.55,1264,22000,75000,1,60,6
2019,IL,Cumberland,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17035972500,0.25,1264,62000,115000,1,30,NA
2019,IL,Missing,Application denied,Not applicable,Home improvement,Male,Investment property,Site-built,17019010800,0.1,1051,79000,75000,1,70,6
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001301,0.25,1693,66000,195000,1,40,NA
2019,IL,Missing,Application denied,Not applicable,Refinancing,Female,Principal residence,Site-built,17019005401,0.7000000000000001,1264,42000,125000,1,70,6
2019,IL,Missing,Application denied,Not applicable,Refinancing,Male,Principal residence,Site-built,17019005702,0.7000000000000001,1264,82000,125000,1,50,6
2019,IL,Missing,Application denied,Not applicable,Home improvement,Female,Principal residence,Site-built,17019011000,0.325,1508,63000,125000,1,70,6
2019,IL,Coles,Application denied,Not applicable,Refinancing,Male,Principal residence,Site-built,17029000900,0.37,1112,72000,35000,1,60,6
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019000902,0.325,801,53000,125000,1,60,NA
2019,IL,Missing,Application denied,Not applicable,Other purpose,Male,Principal residence,Site-built,17019001301,0.36,1264,250000,25000,1,70,6
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010603,0.46,2778,80000,195000,1,30,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Male,Second residence,Site-built,17019010300,0.25,1264,93000,35000,1,60,NA
2019,IL,Missing,Application denied,Not applicable,Home improvement,Male,Principal residence,Site-built,17019001302,0.25,3433,109000,25000,1,70,60
2019,IL,Missing,Loan originated,Not applicable,Home improvement,Male,Principal residence,Site-built,17019010500,0.4,3288,181000,35000,1,50,60
2019,IL,Missing,Loan originated,Not applicable,Home improvement,Female,Principal residence,Site-built,17019000800,0.325,2252,41000,15000,1,60,60
