SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
119764,1,Cash loans,F,N,Y,2,67500,1078200,31653,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
132273,0,Cash loans,F,N,N,1,135000,339948,24304.5,315000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
119297,0,Cash loans,M,Y,N,0,126000,540000,25020,540000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
135305,0,Cash loans,M,Y,Y,2,189000,565380,30798,423000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
122242,0,Cash loans,F,N,Y,0,157500,568800,20560.5,450000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,1,0,Sales staff,1
120206,0,Cash loans,F,N,Y,0,315000,1035000,43983,1035000,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,Sales staff,1
110554,0,Cash loans,M,Y,Y,3,225000,859153.5,88164,801000,Family,Working,Higher education,Married,With parents,1,0,Drivers,5
117631,0,Cash loans,F,Y,N,0,360000,1293502.5,35568,1129500,Unaccompanied,Working,Higher education,Separated,House / apartment,1,0,Accountants,1
100511,0,Cash loans,F,N,N,0,85500,454500,19255.5,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
124466,0,Cash loans,M,Y,Y,0,157500,1113840,47191.5,9.00E+05,Family,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
126217,0,Cash loans,F,N,Y,0,90000,601470,30838.5,450000,Unaccompanied,Working,Incomplete higher,Separated,House / apartment,1,1,Laborers,1
128829,0,Cash loans,F,N,N,0,67500,622413,27544.5,495000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,2
100414,0,Cash loans,F,N,Y,0,112500,533304,27360,405000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Sales staff,1
106006,0,Cash loans,M,N,Y,2,157500,332946,17127,238500,Unaccompanied,State servant,Higher education,Married,House / apartment,1,0,,4
115942,0,Cash loans,F,Y,Y,0,112500,604152,30978,540000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
100879,1,Cash loans,F,Y,Y,0,450000,1323000,47650.5,1323000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Sales staff,2
114677,0,Cash loans,F,N,Y,0,135000,640080,31261.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
102632,0,Cash loans,F,Y,N,0,112500,519633,33336,481500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
102813,0,Cash loans,M,Y,Y,2,157500,450000,48595.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
115721,0,Cash loans,F,Y,Y,1,202500,993082.5,40446,913500,Family,Commercial associate,Higher education,Married,House / apartment,1,0,Core staff,3
137815,0,Cash loans,F,N,Y,1,157500,1078200,31653,9.00E+05,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Core staff,3
122863,0,Cash loans,F,Y,N,0,117000,825588,46098,765000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
134974,0,Cash loans,F,Y,Y,0,171000,1078200,31653,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,1,0,Cleaning staff,1
134020,0,Cash loans,F,N,Y,0,162000,239850,22324.5,225000,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
103697,0,Cash loans,M,Y,Y,0,157500,157500,18819,157500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,,2
131722,0,Cash loans,F,N,Y,0,90000,327024,12456,270000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
115383,0,Cash loans,M,N,Y,1,112500,495000,50850,495000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
104533,0,Cash loans,F,N,Y,0,112500,523597.5,20893.5,468000,Unaccompanied,Working,Higher education,Separated,House / apartment,1,0,Sales staff,1
108516,0,Cash loans,F,N,N,1,99000,450000,13027.5,450000,Family,Working,Higher education,Married,House / apartment,1,0,,3
129204,0,Cash loans,F,N,N,0,90000,171000,18414,171000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
109628,1,Cash loans,F,Y,N,0,247500,247275,21150,225000,Unaccompanied,State servant,Higher education,Married,House / apartment,1,0,High skill tech staff,2
137929,0,Cash loans,F,N,N,0,157500,1006920,42660,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
114787,0,Cash loans,M,N,Y,0,180000,172021.5,18193.5,148500,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,1,0,Drivers,2
105726,0,Cash loans,F,Y,Y,0,270000,1096020,56092.5,9.00E+05,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,1,1,Sales staff,2
136115,0,Cash loans,M,Y,Y,1,315000,601470,25614,450000,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,1,Laborers,3
134305,0,Cash loans,F,N,N,0,139500,302206.5,13441.5,229500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2
120297,0,Cash loans,F,N,Y,0,193500,319981.5,12190.5,243000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Core staff,2
109681,0,Cash loans,F,N,Y,0,135000,163008,16006.5,144000,Unaccompanied,Pensioner,Higher education,Married,Municipal apartment,1,0,,2
107471,0,Cash loans,F,N,Y,1,103500,244584,16474.5,193500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,3
118003,0,Cash loans,M,Y,Y,0,225000,814041,23931,679500,Unaccompanied,Pensioner,Higher education,Married,House / apartment,1,0,,2
124041,0,Cash loans,F,N,Y,1,144000,512446.5,37417.5,463500,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,0,,3
100393,0,Cash loans,M,Y,Y,2,405000,2250000,59485.5,2250000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Core staff,4
104572,0,Cash loans,M,Y,Y,1,180000,523597.5,25317,468000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
120775,0,Cash loans,F,N,Y,0,157500,1493086.5,52029,1363500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,2
119580,0,Cash loans,F,N,Y,3,121500,592560,32274,450000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Accountants,5
127091,1,Cash loans,F,N,N,1,112500,270000,14647.5,270000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,2
100019,0,Cash loans,M,Y,Y,0,157500,299772,20160,247500,Family,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,Laborers,1
130792,0,Cash loans,F,N,Y,1,157500,568858.5,34506,432000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,1,0,,2
132989,0,Cash loans,F,N,Y,0,247500,472104,17928,373500,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,1,1,,1
117145,0,Cash loans,M,N,N,0,207000,450000,29533.5,450000,Unaccompanied,Commercial associate,Higher education,Married,With parents,1,0,Core staff,2
132053,0,Cash loans,M,Y,Y,0,90000,622188,26284.5,472500,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
118260,0,Cash loans,F,N,Y,0,157500,310734,32760,274500,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
124922,0,Cash loans,F,N,Y,0,157500,188685,17433,157500,Unaccompanied,Commercial associate,Higher education,Married,Office apartment,1,0,Sales staff,2
103166,1,Cash loans,M,N,Y,1,202500,808650,31464,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
103759,1,Cash loans,F,Y,N,1,184500,854896.5,43780.5,702000,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,1,0,Sales staff,3
112487,0,Cash loans,F,N,Y,0,94500,417024,16231.5,360000,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
113404,0,Cash loans,M,N,N,0,405000,1377351,130779,1305000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2
134422,0,Cash loans,M,Y,Y,0,1125000,1379376,40459.5,1080000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,1,1,Managers,1
135484,0,Cash loans,F,N,Y,0,180000,1125000,40540.5,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
130224,0,Cash loans,F,N,Y,0,157500,312768,21028.5,270000,Unaccompanied,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
102818,0,Cash loans,F,Y,Y,0,211500,810000,26901,810000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Sales staff,1
137696,0,Cash loans,F,N,N,0,153000,755190,28116,675000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
103493,0,Cash loans,M,Y,Y,0,225000,738000,47295,738000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
103641,0,Cash loans,F,Y,Y,0,90000,540000,27702,540000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
134479,0,Cash loans,F,Y,Y,0,171000,163201.5,12330,148500,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
130232,1,Cash loans,F,N,Y,0,337500,402214.5,31905,328500,Unaccompanied,Working,Incomplete higher,Married,House / apartment,1,0,Sales staff,2
103652,0,Cash loans,F,N,Y,0,112500,942300,30528,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,Cooking staff,1
133493,0,Cash loans,M,N,Y,0,112500,248877,14026.5,189000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2
122388,0,Cash loans,M,N,N,0,202500,1024740,49297.5,9.00E+05,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
107890,0,Cash loans,M,Y,Y,0,180000,1107981,32526,967500,Unaccompanied,Working,Secondary / secondary special,Married,With parents,1,0,Laborers,2
127391,0,Cash loans,F,N,N,0,112500,277969.5,17005.5,229500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
122591,0,Cash loans,F,Y,Y,0,360000,1483231.5,51556.5,1354500,Family,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,2
120270,0,Cash loans,M,Y,Y,0,184500,1113840,57001.5,9.00E+05,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,,2
122355,1,Cash loans,M,Y,N,0,135000,337500,26793,337500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,Drivers,2
119077,0,Cash loans,F,N,N,0,202500,906228,36067.5,810000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
137931,0,Cash loans,M,Y,Y,1,180000,258709.5,27990,234000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
130003,0,Cash loans,F,Y,Y,2,90000,302544,14845.5,198000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
109033,0,Cash loans,F,Y,Y,0,157500,450000,22977,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Security staff,2
108348,0,Cash loans,M,N,Y,0,387000,1125000,44748,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
101595,0,Cash loans,F,N,Y,0,90000,704844,33907.5,630000,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,1,0,,2
119905,1,Cash loans,F,N,N,1,157500,352044,17253,247500,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,3
126387,0,Cash loans,F,N,Y,0,126000,1125000,32895,1125000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Laborers,2
127059,0,Cash loans,M,Y,Y,2,315000,835380,40320,675000,Unaccompanied,State servant,Higher education,Married,House / apartment,1,0,Laborers,4
111870,0,Cash loans,F,N,N,0,90000,257391,18040.5,238500,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,1,0,,1
103638,1,Cash loans,F,N,Y,0,103500,582804,29884.5,463500,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,1,0,,1
106196,0,Cash loans,M,Y,Y,1,157500,814041,23931,679500,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
138320,0,Cash loans,F,N,Y,0,135000,1115046,36981,999000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
106548,0,Cash loans,F,N,Y,0,180000,656811,29061,567000,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,,2
123668,0,Cash loans,F,Y,Y,1,225000,343287,23071.5,310500,Unaccompanied,Working,Higher education,Separated,House / apartment,1,1,,2
124199,0,Cash loans,F,Y,Y,0,36000,135000,14305.5,135000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
112731,0,Cash loans,F,N,Y,1,247500,1433520,60867,1237500,Unaccompanied,State servant,Higher education,Married,House / apartment,1,0,High skill tech staff,3
133174,0,Cash loans,F,N,N,0,90000,450000,24543,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
128286,0,Cash loans,F,N,N,2,110250,9.00E+05,32328,9.00E+05,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,4
100554,0,Cash loans,F,Y,Y,0,225000,1125000,31068,1125000,Unaccompanied,Commercial associate,Higher education,Married,Office apartment,1,0,Managers,2
135208,0,Cash loans,M,Y,Y,0,315000,1125000,37179,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
119976,0,Cash loans,F,N,Y,0,67500,150948,13041,126000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1
103188,0,Cash loans,F,N,Y,0,103500,540000,21055.5,540000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,1,0,Managers,1
120724,0,Cash loans,F,N,N,0,225000,1082214,31770,945000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,,2
106568,0,Cash loans,F,N,Y,0,135000,765000,30469.5,765000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2
121177,0,Cash loans,F,Y,Y,0,157500,781920,33259.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
138099,0,Cash loans,M,N,Y,0,225000,59256,4810.5,45000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,,1
131588,0,Cash loans,F,N,Y,0,67500,225000,18040.5,225000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,2
121590,0,Cash loans,M,Y,Y,0,450000,781920,42547.5,675000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Managers,2
109480,0,Cash loans,M,N,N,0,105120,652500,36774,652500,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,1,0,Core staff,1
126657,0,Cash loans,M,Y,N,0,157500,292500,21415.5,292500,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,1,0,Laborers,2
134834,0,Cash loans,F,Y,Y,0,360000,746280,54306,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Sales staff,2
107067,0,Cash loans,F,Y,Y,0,292500,622413,31909.5,495000,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,1,0,Laborers,2
133804,0,Cash loans,M,Y,Y,1,427500,1016496,42862.5,877500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,,3
109965,0,Cash loans,M,Y,Y,0,225000,578979,46552.5,517500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
106357,0,Cash loans,M,Y,Y,0,360000,945000,39127.5,945000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
120816,0,Cash loans,F,N,Y,0,292500,720000,50242.5,720000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,1,0,,2
130191,0,Cash loans,F,N,Y,0,270000,701730,69538.5,675000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,1,0,Managers,1
114268,0,Cash loans,F,N,Y,0,90000,332946,18189,238500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
119319,0,Cash loans,M,Y,N,2,202500,168102,17779.5,148500,Unaccompanied,Working,Secondary / secondary special,Married,With parents,1,0,Laborers,4
113697,1,Cash loans,F,N,N,2,45000,568800,15642,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Sales staff,4
